clause_id,service_name,document_type,section_heading,clause_text_original,clause_text_clean,source_url,risk_level,risk_score,risk_categories,evidence_text,matched_rule_ids,label_method,label_confidence,needs_review,matched_tosdr_title,matched_tosdr_classification,matched_tosdr_topic_id,match_similarity,split,weak_label_notice
1c81c58360ef2e4c,Facebook,terms_of_service,1. Les services que nous fournissons,"Nous favorisons la sûreté, la sécurité et l’intégrité de nos services, luttons contre les comportements préjudiciables et assurons la sécurité de notre communauté d’utilisateurs : Les personnes ne formeront une communauté sur les Produits Meta que si elles s’y sentent en sécurité et protégées. Nous mettons tout en œuvre pour préserver la sécurité (y compris la disponibilité, l’authenticité, l’intégrité et la confidentialité) de nos Produits et services. Nous employons des équipes dédiées à travers le monde, collaborons avec des partenaires, des fournisseurs de services externes et d’autres entités pertinentes et développons des systèmes techniques avancés afin de détecter les éventuelles mauvaises utilisations de nos Produits, les comportements préjudiciables à autrui et les situations dans lesquelles nous pourrions être en mesure de soutenir ou de protéger notre communauté, y compris pour répondre aux signalements d’infractions potentielles que nous envoient les utilisateurs.","Nous favorisons la sûreté, la sécurité et l’intégrité de nos services, luttons contre les comportements préjudiciables et assurons la sécurité de notre communauté d’utilisateurs : Les personnes ne formeront une communauté sur les Produits Meta que si elles s’y sentent en sécurité et protégées. Nous mettons tout en œuvre pour préserver la sécurité (y compris la disponibilité, l’authenticité, l’intégrité et la confidentialité) de nos Produits et services. Nous employons des équipes dédiées à travers le monde, collaborons avec des partenaires, des fournisseurs de services externes et d’autres entités pertinentes et développons des systèmes techniques avancés afin de détecter les éventuelles mauvaises utilisations de nos Produits, les comportements préjudiciables à autrui et les situations dans lesquelles nous pourrions être en mesure de soutenir ou de protéger notre communauté, y compris pour répondre aux signalements d’infractions potentielles que nous envoient les utilisateurs.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0114,val,AI-assisted weak label; requires human review before use as gold data
5d7877416d028fd1,Facebook,terms_of_service,1. Les services que nous fournissons,"Si un tel contenu ou un tel comportement est porté à notre connaissance, nous pourrons prendre les mesures appropriées, notamment en vous avertissant, en vous proposant notre aide, en supprimant le contenu, en supprimant ou en limitant l’accès à certaines fonctionnalités, en désactivant un compte ou en contactant les forces de l’ordre. Nous partageons des données avec d’autres entités Meta lorsque nous identifions une utilisation abusive ou un comportement préjudiciable de la part d’un utilisateur de l’un de nos Produits, ou pour contribuer à la sécurité des Produits Meta, des utilisateurs et de la communauté. Par exemple, nous partageons des informations avec les entités Meta fournissant des produits et services financiers afin de les aider à promouvoir la sécurité, la protection et l’intégrité ainsi qu’à respecter la loi applicable. Meta peut consulter, conserver, utiliser et partager toute information qu’elle recueille à votre sujet si elle estime de bonne foi que la loi l’exige ou l’autorise à le faire. Pour en apprendre davantage, veuillez consulter notre Politique de confidentialité.","Si un tel contenu ou un tel comportement est porté à notre connaissance, nous pourrons prendre les mesures appropriées, notamment en vous avertissant, en vous proposant notre aide, en supprimant le contenu, en supprimant ou en limitant l’accès à certaines fonctionnalités, en désactivant un compte ou en contactant les forces de l’ordre. Nous partageons des données avec d’autres entités Meta lorsque nous identifions une utilisation abusive ou un comportement préjudiciable de la part d’un utilisateur de l’un de nos Produits, ou pour contribuer à la sécurité des Produits Meta, des utilisateurs et de la communauté. Par exemple, nous partageons des informations avec les entités Meta fournissant des produits et services financiers afin de les aider à promouvoir la sécurité, la protection et l’intégrité ainsi qu’à respecter la loi applicable. Meta peut consulter, conserver, utiliser et partager toute information qu’elle recueille à votre sujet si elle estime de bonne foi que la loi l’exige ou l’autorise à le faire. Pour en apprendre davantage, veuillez consulter notre Politique de confidentialité.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0217,val,AI-assisted weak label; requires human review before use as gold data
5d20fa2ec5933056,Facebook,terms_of_service,1. Les services que nous fournissons,"Dans certains cas, le Conseil de surveillance peut examiner les décisions que nous avons prises, sous réserve de ses conditions et de ses statuts. En savoir plus.","Dans certains cas, le Conseil de surveillance peut examiner les décisions que nous avons prises, sous réserve de ses conditions et de ses statuts. En savoir plus.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0183,val,AI-assisted weak label; requires human review before use as gold data
b162b575cc8f8104,Facebook,terms_of_service,1. Les services que nous fournissons,"Nous utilisons et développons des technologies avancées pour fournir des services sécurisés et fonctionnels pour tous : nous utilisons et développons des technologies avancées, telles que l’intelligence artificielle, les systèmes d’apprentissage automatique et la réalité augmentée, de sorte que les personnes puissent utiliser nos Produits en toute sécurité, indépendamment de toute aptitude physique ou de tout emplacement géographique. Par exemple, de telles technologies aident les personnes malvoyantes à comprendre quelles sont les personnes ou les choses présentes dans les photos ou les vidéos partagées sur Facebook ou sur Instagram. Nous créons également une technologie sophistiquée de réseau et de communication pour aider davantage d’utilisateurs à se connecter à Internet dans les régions présentant un accès limité. Et nous développons des systèmes automatisés pour renforcer notre capacité à protéger notre communauté et nos Produits.","Nous utilisons et développons des technologies avancées pour fournir des services sécurisés et fonctionnels pour tous : nous utilisons et développons des technologies avancées, telles que l’intelligence artificielle, les systèmes d’apprentissage automatique et la réalité augmentée, de sorte que les personnes puissent utiliser nos Produits en toute sécurité, indépendamment de toute aptitude physique ou de tout emplacement géographique. Par exemple, de telles technologies aident les personnes malvoyantes à comprendre quelles sont les personnes ou les choses présentes dans les photos ou les vidéos partagées sur Facebook ou sur Instagram. Nous créons également une technologie sophistiquée de réseau et de communication pour aider davantage d’utilisateurs à se connecter à Internet dans les régions présentant un accès limité. Et nous développons des systèmes automatisés pour renforcer notre capacité à protéger notre communauté et nos Produits.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.02,val,AI-assisted weak label; requires human review before use as gold data
a53c9548fda729bf,Facebook,terms_of_service,1. Les services que nous fournissons,"Nous recherchons comment améliorer nos services : nous nous impliquons dans la recherche pour développer, tester et améliorer nos Produits. Cela inclut d’analyser les données que nous avons concernant nos utilisateurs et de comprendre comment les personnes utilisent nos Produits, par exemple, en effectuant des sondages et des tests et en résolvant les problèmes qui surviennent dans de nouvelles fonctionnalités. Notre Politique de confidentialité explique comment nous utilisons les données pour soutenir la recherche afin de développer et d’améliorer nos services.","Nous recherchons comment améliorer nos services : nous nous impliquons dans la recherche pour développer, tester et améliorer nos Produits. Cela inclut d’analyser les données que nous avons concernant nos utilisateurs et de comprendre comment les personnes utilisent nos Produits, par exemple, en effectuant des sondages et des tests et en résolvant les problèmes qui surviennent dans de nouvelles fonctionnalités. Notre Politique de confidentialité explique comment nous utilisons les données pour soutenir la recherche afin de développer et d’améliorer nos services.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0124,val,AI-assisted weak label; requires human review before use as gold data
42b5012584f5a69b,Facebook,terms_of_service,1. Les services que nous fournissons,"Fournir des expériences homogènes et fluides sur l’ensemble des Produits des entités Meta : nos Produits vous aident à trouver et à entrer en contact avec des personnes, des groupes, des entreprises, des organisations et autres qui comptent pour vous. Nous concevons nos systèmes de sorte que votre expérience soit homogène et fluide à travers l’ensemble des différents Produits des entités Meta que vous utilisez. Par exemple, nous utilisons des données à propos des personnes avec lesquelles vous interagissez sur Facebook afin de faciliter vos communications avec celles-ci sur Instagram ou sur Messenger, et nous vous permettons de communiquer au moyen de Messenger avec une entreprise à laquelle vous êtes abonné(e) sur Facebook.","Fournir des expériences homogènes et fluides sur l’ensemble des Produits des entités Meta : nos Produits vous aident à trouver et à entrer en contact avec des personnes, des groupes, des entreprises, des organisations et autres qui comptent pour vous. Nous concevons nos systèmes de sorte que votre expérience soit homogène et fluide à travers l’ensemble des différents Produits des entités Meta que vous utilisez. Par exemple, nous utilisons des données à propos des personnes avec lesquelles vous interagissez sur Facebook afin de faciliter vos communications avec celles-ci sur Instagram ou sur Messenger, et nous vous permettons de communiquer au moyen de Messenger avec une entreprise à laquelle vous êtes abonné(e) sur Facebook.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
4adbb8dc5df5731c,Facebook,terms_of_service,1. Les services que nous fournissons,"Nous assurons l’accès à nos services : Pour nous assurer que nos services mondiaux fonctionnent et vous permettre de communiquer avec des personnes du monde entier, nous devons transférer, conserver et distribuer du contenu et des données à nos data centers, partenaires, prestataires de services, fournisseurs, et nos systèmes dans le monde entier, y compris en dehors de votre pays de résidence. L’utilisation de cette infrastructure globale est nécessaire et essentielle pour fournir nos services. Cette infrastructure peut être détenue, exploitée ou contrôlée par Meta Platforms, Inc., Meta Platforms Ireland Limited ou leurs sociétés affiliées.","Nous assurons l’accès à nos services : Pour nous assurer que nos services mondiaux fonctionnent et vous permettre de communiquer avec des personnes du monde entier, nous devons transférer, conserver et distribuer du contenu et des données à nos data centers, partenaires, prestataires de services, fournisseurs, et nos systèmes dans le monde entier, y compris en dehors de votre pays de résidence. L’utilisation de cette infrastructure globale est nécessaire et essentielle pour fournir nos services. Cette infrastructure peut être détenue, exploitée ou contrôlée par Meta Platforms, Inc., Meta Platforms Ireland Limited ou leurs sociétés affiliées.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0231,val,AI-assisted weak label; requires human review before use as gold data
4e8d28d925e31314,Facebook,terms_of_service,2. Comment nos services sont financés,"Au lieu de payer pour l’utilisation de Facebook et des autres produits et services que nous offrons, en utilisant les Produits Meta couverts par les présentes Conditions, vous acceptez que nous vous montrions les publicités personnalisées et autres contenus commerciaux et sponsorisés payés par les entreprises et organisations pour que nous les promouvions sur les Produits des entités Meta et en dehors. Nous utilisons vos données à caractère personnel, telles que les informations concernant votre activité et vos intérêts, afin de vous montrer des publicités personnalisées et des contenus sponsorisés qui peuvent être plus pertinents pour vous.","Au lieu de payer pour l’utilisation de Facebook et des autres produits et services que nous offrons, en utilisant les Produits Meta couverts par les présentes Conditions, vous acceptez que nous vous montrions les publicités personnalisées et autres contenus commerciaux et sponsorisés payés par les entreprises et organisations pour que nous les promouvions sur les Produits des entités Meta et en dehors. Nous utilisons vos données à caractère personnel, telles que les informations concernant votre activité et vos intérêts, afin de vous montrer des publicités personnalisées et des contenus sponsorisés qui peuvent être plus pertinents pour vous.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0099,val,AI-assisted weak label; requires human review before use as gold data
61f394d8781f3535,Facebook,terms_of_service,2. Comment nos services sont financés,"La protection de la vie privée est au cœur de la conception de notre système publicitaire personnalisé. Ce qui signifie que nous sommes en mesure de vous montrer des publicités pertinentes et utiles sans avoir à communiquer votre identité aux annonceurs. Nous ne vendons pas vos données à caractère personnel. Nous autorisons les annonceurs à nous donner des informations, telles que leur objectif commercial et le type d’audience à qui ils souhaitent montrer leurs publicités (par exemple, les personnes âgées de 18 à 35 ans qui aiment le vélo). Puis, nous montrons leur publicité aux personnes qui, selon nous, sont susceptibles d’être intéressées.","La protection de la vie privée est au cœur de la conception de notre système publicitaire personnalisé. Ce qui signifie que nous sommes en mesure de vous montrer des publicités pertinentes et utiles sans avoir à communiquer votre identité aux annonceurs. Nous ne vendons pas vos données à caractère personnel. Nous autorisons les annonceurs à nous donner des informations, telles que leur objectif commercial et le type d’audience à qui ils souhaitent montrer leurs publicités (par exemple, les personnes âgées de 18 à 35 ans qui aiment le vélo). Puis, nous montrons leur publicité aux personnes qui, selon nous, sont susceptibles d’être intéressées.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0157,val,AI-assisted weak label; requires human review before use as gold data
566061bc22ff69ba,Facebook,terms_of_service,2. Comment nos services sont financés,"De plus, nous envoyons aux annonceurs des rapports sur les performances de leurs publicités pour les aider à comprendre comment les personnes interagissent avec leur contenu sur les Produits Meta et en dehors. Par exemple, nous communiquerons aux annonceurs des informations générales concernant la démographie et les centres d’intérêt pour les aider à mieux comprendre leur audience, par exemple le fait qu’une publicité a été vue par des femmes entre 25 et 34 ans qui vivent à Madrid et qui aiment l’ingénierie informatique. Nous ne partageons aucune information qui vous identifie directement (des informations comme votre nom ou adresse e-mail qui, en elles-mêmes, peuvent servir à vous contacter ou à vous identifier) sans avoir obtenu votre autorisation spécifique. En savoir plus sur la manière dont fonctionnent les publicités Meta ici.","De plus, nous envoyons aux annonceurs des rapports sur les performances de leurs publicités pour les aider à comprendre comment les personnes interagissent avec leur contenu sur les Produits Meta et en dehors. Par exemple, nous communiquerons aux annonceurs des informations générales concernant la démographie et les centres d’intérêt pour les aider à mieux comprendre leur audience, par exemple le fait qu’une publicité a été vue par des femmes entre 25 et 34 ans qui vivent à Madrid et qui aiment l’ingénierie informatique. Nous ne partageons aucune information qui vous identifie directement (des informations comme votre nom ou adresse e-mail qui, en elles-mêmes, peuvent servir à vous contacter ou à vous identifier) sans avoir obtenu votre autorisation spécifique. En savoir plus sur la manière dont fonctionnent les publicités Meta ici.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0241,val,AI-assisted weak label; requires human review before use as gold data
90115662eff11f0c,Facebook,terms_of_service,2. Comment nos services sont financés,"Nous collectons et utilisons vos données à caractère personnel afin de vous fournir les services décrits ci-dessus. Pour en savoir plus sur la façon dont nous collectons et utilisons vos données, consultez notre Politique de confidentialité. Vous pouvez contrôler les types de publicités et d’annonceurs que vous voyez ainsi que les types d’informations que nous utilisons pour définir les publicités que nous vous montrons. En savoir plus.","Nous collectons et utilisons vos données à caractère personnel afin de vous fournir les services décrits ci-dessus. Pour en savoir plus sur la façon dont nous collectons et utilisons vos données, consultez notre Politique de confidentialité. Vous pouvez contrôler les types de publicités et d’annonceurs que vous voyez ainsi que les types d’informations que nous utilisons pour définir les publicités que nous vous montrons. En savoir plus.",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0511,val,AI-assisted weak label; requires human review before use as gold data
c30c156be5464981,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,"Nous fournissons ces services à vous et à d’autres personnes pour faire progresser notre mission. En échange, nous avons besoin que vous preniez les engagements suivants :","Nous fournissons ces services à vous et à d’autres personnes pour faire progresser notre mission. En échange, nous avons besoin que vous preniez les engagements suivants :",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0131,val,AI-assisted weak label; requires human review before use as gold data
5ce1db5f5ed320f5,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,"Lorsque les personnes répondent de leur avis et de leurs actions, notre communauté est plus sûre et plus responsable. Pour cette raison, vous devez :","Lorsque les personnes répondent de leur avis et de leurs actions, notre communauté est plus sûre et plus responsable. Pour cette raison, vous devez :",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
056c9c499ec336e5,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,Donner à votre compte le même nom que celui que vous utilisez au quotidien.,Donner à votre compte le même nom que celui que vous utilisez au quotidien.,https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
af88c3d93496e84a,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,Fournir des informations exactes à votre sujet.,Fournir des informations exactes à votre sujet.,https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
dd00c5d90c17c052,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,Créer un seul compte (le vôtre) et l’utiliser à des fins personnelles.,Créer un seul compte (le vôtre) et l’utiliser à des fins personnelles.,https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
ca0da2c1b83c9316,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,"Ne pas partager votre mot de passe, autoriser d’autres personnes à accéder à votre compte Facebook, ni transférer votre compte à quiconque (sans notre autorisation).","Ne pas partager votre mot de passe, autoriser d’autres personnes à accéder à votre compte Facebook, ni transférer votre compte à quiconque (sans notre autorisation).",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
57ba23b980cc8a98,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,"Nous essayons de rendre Facebook largement accessible à tous, mais vous ne pouvez pas utiliser Facebook si :","Nous essayons de rendre Facebook largement accessible à tous, mais vous ne pouvez pas utiliser Facebook si :",https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0635,val,AI-assisted weak label; requires human review before use as gold data
081e03172d3ae610,Facebook,terms_of_service,3. Vos engagements envers Facebook et notre communauté,Vous avez moins de 13 ans.,Vous avez moins de 13 ans.,https://facebook.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,val,AI-assisted weak label; requires human review before use as gold data
